N,nominal_load,actual_load,P,generator,corr,condition,cue_noise,cost_int_mean,cost_int_sem,n_trials,cost_cum_mean,cost_cum_sem,initial_overlap_mean,initial_overlap_sem,final_overlap_mean,final_overlap_sem,retrieval_error_mean,retrieval_error_sem,success_mean,success_sem,iterations_mean,iterations_sem,pearson_cost_error,spearman_cost_error,pearson_cost_failure,spearman_cost_failure
128,0.15,0.1484375,19,latent,0.35,correlated,0.15,1.0007905637055379,2.727838920796322e-05,600,1.0140717639798318,0.0004800245808052909,0.700859375,0.002593587434186847,0.36364583333333333,0.0044021046235969115,0.6363541666666667,0.0044021046235969115,0.005,0.002881928032059432,6.711666666666667,0.19230550909823332,-0.6007493856907581,-0.6879256531301426,0.07901025023104549,0.12107703947675671
128,0.15,0.1484375,19,latent,0.35,correlated,0.2,1.0007988369309524,2.8689206316674275e-05,600,1.01421209312078,0.000504273153478343,0.5997395833333333,0.002901106831958037,0.35247395833333334,0.004199197054452869,0.6475260416666667,0.004199197054452869,0.0,0.0,6.94,0.20963067398857915,-0.710184135994052,-0.7665139436582997,nan,nan
128,0.15,0.1484375,19,latent,0.35,uncorrelated,0.05,1.0001211069083389,4.407935255406456e-06,600,1.0021759266386385,7.895671129673743e-05,0.8986197916666666,0.0015754709797423936,0.9538802083333333,0.0049046018132398485,0.04611979166666667,0.0049046018132398485,0.8883333333333333,0.012868749416951807,4.45,0.21798962568423838,0.15488269156348924,0.3794569898949409,0.217001267373703,0.2515808040017213
128,0.15,0.1484375,19,latent,0.35,uncorrelated,0.1,1.0001235981671,4.463314705340752e-06,600,1.0022206314040774,7.996003668763337e-05,0.7995572916666667,0.002159225800752784,0.9421354166666667,0.0051250996562907,0.05786458333333333,0.0051250996562907,0.84,0.014979117350308858,5.488333333333333,0.2460478841727361,0.2115745501933299,0.4086145637889412,0.27736071909832216,0.2618204965365748
128,0.15,0.1484375,19,latent,0.35,uncorrelated,0.15,1.0001211230680689,4.686173883182238e-06,600,1.0021759898457803,8.390188858806063e-05,0.703046875,0.0025144065341862814,0.91484375,0.006918469226748425,0.08515625,0.006918469226748425,0.7766666666666666,0.01701690976516748,6.433333333333334,0.2570288117192183,0.11579121630639014,0.3729195158387168,0.2233140855641647,0.24695233401930955
128,0.15,0.1484375,19,latent,0.35,uncorrelated,0.2,1.0001208281084601,4.501678807366382e-06,600,1.0021708420772204,8.06534561021793e-05,0.6010416666666667,0.0029793702332668016,0.8680989583333333,0.008187721684752205,0.13190104166666666,0.008187721684752207,0.6533333333333333,0.019445093663804716,7.76,0.26729253210372267,0.06006996103220198,0.29380229423302556,0.197332310813541,0.23110682540743122
128,0.15,0.1484375,19,latent,0.45,correlated,0.05,1.003118581963168,8.282140793964784e-05,600,1.054208720428508,0.0013927682913487842,0.89859375,0.0015624869573746133,0.45502604166666666,0.003403056935755931,0.5449739583333333,0.003403056935755931,0.0,0.0,3.5966666666666667,0.028327194987956987,-0.7972708002156833,-0.8289086868187701,nan,nan
128,0.15,0.1484375,19,latent,0.45,correlated,0.1,1.003231049767398,9.052528670870766e-05,600,1.0560382014421255,0.001516398751234479,0.801953125,0.002164301733985059,0.4549479166666667,0.003805240825727103,0.5450520833333333,0.003805240825727103,0.0,0.0,3.6333333333333333,0.02990121620397271,-0.7978506544575295,-0.8487426764780098,nan,nan
128,0.15,0.1484375,19,latent,0.45,correlated,0.15,1.0030878920250115,8.50801007791269e-05,600,1.0536573031703282,0.0014271857291537624,0.7054427083333333,0.0025429912382624684,0.4532552083333333,0.003429586137160106,0.5467447916666667,0.003429586137160106,0.0,0.0,3.6566666666666667,0.02817354859900257,-0.7991495434719803,-0.8439653976273042,nan,nan
128,0.15,0.1484375,19,latent,0.45,correlated,0.2,1.0030968652453183,8.050304664512182e-05,600,1.0538639916494807,0.001355346562644945,0.6006770833333334,0.0028374495899835686,0.4535416666666667,0.0033000389254771306,0.5464583333333334,0.0033000389254771306,0.0,0.0,3.695,0.03072057092599225,-0.794296301618713,-0.8274742285914732,nan,nan
128,0.15,0.1484375,19,latent,0.45,uncorrelated,0.05,1.0001301148881612,4.556702419715051e-06,600,1.0023376049222827,8.161907976417361e-05,0.9033854166666667,0.0015681054964729064,0.9490625,0.004641878249654254,0.0509375,0.004641878249654255,0.8633333333333333,0.014034829611310294,4.911666666666667,0.23908747833464628,0.29848617036795566,0.43274622074658736,0.34812569197720195,0.31998583530269226
128,0.15,0.1484375,19,latent,0.45,uncorrelated,0.1,1.0001297604481918,4.826090004748492e-06,600,1.002331014691646,8.635956948547339e-05,0.800625,0.0021799097188105565,0.9355989583333333,0.00539733323454504,0.06440104166666667,0.00539733323454504,0.8266666666666667,0.015466528504746254,6.053333333333334,0.2656576625907718,0.22099486153596357,0.4301777420866686,0.29786479600157767,0.289132555498802
128,0.15,0.1484375,19,latent,0.45,uncorrelated,0.15,1.0001200289775967,4.319623536683891e-06,600,1.002156634770104,7.73419856239862e-05,0.69921875,0.002537469301585732,0.9017708333333333,0.0067426508849258585,0.09822916666666667,0.0067426508849258585,0.73,0.018139691673878373,6.761666666666667,0.26327270316300355,0.17037487799963807,0.3625312058651882,0.2447204134756344,0.23666252715778366
128,0.15,0.1484375,19,latent,0.45,uncorrelated,0.2,1.0001228389783041,4.440408821386258e-06,600,1.0022070138382098,7.953152788219807e-05,0.601796875,0.002973725461408038,0.8494270833333334,0.008649152266319295,0.15057291666666667,0.008649152266319293,0.6266666666666667,0.019763018175494706,8.33,0.29291703524738727,0.0008522612204085352,0.14260655372855505,0.12261403219923396,0.09505387062184095
128,0.15,0.1484375,19,mixture,0.15,correlated,0.05,1.0001280650226585,4.319619509226258e-06,600,1.0023009767082722,7.740899766952503e-05,0.8984114583333334,0.0015166115518451657,0.945546875,0.004933482312898216,0.054453125,0.004933482312898216,0.86,0.014177505755565107,5.006666666666667,0.24985233999534617,0.22069999151572325,0.5041041887389861,0.24682402318621025,0.29179321619866283
128,0.15,0.1484375,19,mixture,0.15,correlated,0.1,1.0001293550679036,4.4267606099516985e-06,600,1.0023240624217216,7.932110177856247e-05,0.7999479166666666,0.002193168244841963,0.9259375,0.0060899977121598664,0.0740625,0.0060899977121598664,0.8333333333333334,0.015227210119657348,5.753333333333333,0.2506613030601054,0.1506639919457163,0.45947672960532415,0.18245861225893323,0.2622666878929932
128,0.15,0.1484375,19,mixture,0.15,correlated,0.15,1.0001295495419908,4.307648791373579e-06,600,1.0023276486805635,7.720456879761098e-05,0.6997916666666667,0.002545246789805757,0.8888020833333333,0.007629492293750263,0.11119791666666666,0.007629492293750262,0.7216666666666667,0.01831207347279211,7.1866666666666665,0.2745416240214746,0.08436110204473661,0.3573719559426729,0.19769084046710433,0.24485863432324204
128,0.15,0.1484375,19,mixture,0.15,correlated,0.2,1.000130601050465,4.204295706943339e-06,600,1.0023466127714133,7.537646827898843e-05,0.6001822916666667,0.0030270945869058092,0.8446614583333333,0.008805145296740643,0.15533854166666666,0.008805145296740643,0.61,0.01992892211237063,7.956666666666667,0.2641587340312235,0.031049888914315635,0.29011860279092994,0.1571121253636079,0.1994841356676642
128,0.15,0.1484375,19,mixture,0.15,uncorrelated,0.05,1.0001226388781805,4.152893798218531e-06,600,1.0022036403686359,7.444310444863646e-05,0.90140625,0.0015990992180478052,0.9558333333333333,0.0044521873870545054,0.04416666666666667,0.0044521873870545054,0.875,0.013512808491287208,4.553333333333334,0.2251215793041023,0.3200705664120249,0.435419572504677,0.28731803213217455,0.2842958112878404
128,0.15,0.1484375,19,mixture,0.15,uncorrelated,0.1,1.0001120912938581,3.5261776474189896e-06,600,1.0020145957283455,6.32554394640284e-05,0.7986458333333334,0.0023207098447658265,0.9425260416666666,0.005545499134085539,0.05747395833333333,0.005545499134085538,0.8466666666666667,0.014721806604031808,5.546666666666667,0.2518197174534036,0.19511868770871182,0.3946931897403126,0.27384294615646243,0.27450197044360425
128,0.15,0.1484375,19,mixture,0.15,uncorrelated,0.15,1.0001214490026666,4.092881227421085e-06,600,1.0021823123110234,7.335395692066887e-05,0.6997395833333333,0.002608402058026258,0.914609375,0.006677280355993279,0.085390625,0.006677280355993279,0.7783333333333333,0.01697147540890846,6.258333333333334,0.23932383844398109,0.20125156891771223,0.37221956301008086,0.22610815601511197,0.24961705472138876
128,0.15,0.1484375,19,mixture,0.15,uncorrelated,0.2,1.0001168339637194,3.8043770723420584e-06,600,1.0020996142287895,6.821857384519465e-05,0.5927604166666667,0.0029718663777798795,0.844375,0.009015337071795247,0.155625,0.009015337071795247,0.6266666666666667,0.01976301817549471,8.396666666666667,0.28336161435339663,0.045928627300078115,0.20838002976459014,0.11798869317428103,0.11629078320084767
128,0.15,0.1484375,19,mixture,0.25,correlated,0.05,1.0001620779534686,6.055088191220459e-06,600,1.0029100874465455,0.00010834143311091787,0.8990104166666667,0.0015601491195296887,0.8504947916666666,0.009084998180113338,0.14950520833333333,0.009084998180113338,0.6566666666666666,0.019400684787130803,6.711666666666667,0.27763568894225193,0.2852275261533036,0.4964139817946868,0.3548737686388997,0.4252838440871986
128,0.15,0.1484375,19,mixture,0.25,correlated,0.1,1.0001674452649434,5.657661293850446e-06,600,1.003006844532504,0.00010131986955732982,0.800859375,0.0020970888639324134,0.826796875,0.00958249586681189,0.173203125,0.00958249586681189,0.6183333333333333,0.01984906410758322,7.911666666666667,0.292430560194566,0.2619691664147595,0.4803008683329418,0.342386213857593,0.4203615603946366
128,0.15,0.1484375,19,mixture,0.25,correlated,0.15,1.00016607709561,6.088427868899553e-06,600,1.002981834893099,0.0001089520787395425,0.7009375,0.0025430502280329175,0.7927604166666666,0.010588040372278637,0.20723958333333334,0.010588040372278637,0.5766666666666667,0.020187858225591892,8.701666666666666,0.29822139395842423,0.26500243559056985,0.45538982246986054,0.38191175252601767,0.4507095913988129
128,0.15,0.1484375,19,mixture,0.25,correlated,0.2,1.0001706529659766,6.586163425959298e-06,600,1.0030634032045742,0.0001177688192226599,0.6019270833333333,0.0028263674217966456,0.7327864583333333,0.011092502568180658,0.26721354166666667,0.011092502568180658,0.44333333333333336,0.02029781968475283,9.658333333333333,0.2892959539156346,0.052313596178290164,0.19494689294413756,0.21231724692810477,0.24819607184660616
128,0.15,0.1484375,19,mixture,0.25,uncorrelated,0.05,1.0001384164841944,4.653534395168565e-06,600,1.002486611581094,8.33900284155047e-05,0.9005989583333334,0.0016517939323159295,0.93515625,0.005695463149542112,0.06484375,0.005695463149542112,0.8316666666666667,0.015287845959907504,4.875,0.2352470906432075,0.31444697641334457,0.45843823204761086,0.3924095662396998,0.3719791618320215
128,0.15,0.1484375,19,mixture,0.25,uncorrelated,0.1,1.0001301284642572,4.511423004729869e-06,600,1.002337883788553,8.085191668689005e-05,0.7989583333333333,0.002165197374333359,0.9230208333333333,0.006474578250732339,0.07697916666666667,0.006474578250732339,0.795,0.016494801123591783,5.513333333333334,0.23283530601149896,0.22674712256657736,0.41102813887250544,0.29548205423221446,0.30297678213512597
128,0.15,0.1484375,19,mixture,0.25,uncorrelated,0.15,1.000131594584129,4.373108566806939e-06,600,1.002364325634114,7.839829119512487e-05,0.6953125,0.0026892069225751794,0.8861197916666667,0.008096077551623053,0.11388020833333333,0.008096077551623051,0.7216666666666667,0.01831207347279211,7.291666666666667,0.2877771502117748,0.11420519975617562,0.3617582101443785,0.2432292146193565,0.26747758002651145
128,0.15,0.1484375,19,mixture,0.25,uncorrelated,0.2,1.0001310540580803,3.896323113329537e-06,600,1.0023549737045534,6.988684832135238e-05,0.6019791666666666,0.00295627997723378,0.8179947916666667,0.009896844595749587,0.18200520833333333,0.009896844595749587,0.5883333333333334,0.02010810608322244,8.691666666666666,0.2902705276541758,0.0245042583684104,0.22474674190308885,0.1363339473494137,0.17326589381761068
128,0.15,0.1484375,19,mixture,0.35,correlated,0.05,1.000332938905872,1.2249951456156211e-05,600,1.0059626641329025,0.00021825003176218386,0.9012760416666666,0.0015045146155830275,0.573203125,0.011802473051888552,0.426796875,0.011802473051888552,0.2683333333333333,0.018104249934810777,10.15,0.27923149564123523,0.14559873111179153,0.16493422268735958,0.38651812451520795,0.49031121715923204
128,0.15,0.1484375,19,mixture,0.35,correlated,0.1,1.000332919138436,1.217113109045641e-05,600,1.005962500936658,0.00021669829591621477,0.8005729166666666,0.0021906269469785804,0.5326041666666667,0.011141590642948854,0.46739583333333334,0.011141590642948854,0.2,0.01634355692890874,10.435,0.2548115990874309,0.06411302356815594,0.011031796595683497,0.3102146815670597,0.4125787302157774
128,0.15,0.1484375,19,mixture,0.35,correlated,0.15,1.0003476455454463,1.3754785551901647e-05,600,1.0062224914654225,0.00024430962969720053,0.7009635416666666,0.0025055475799014744,0.5047135416666667,0.011189073496580403,0.49528645833333335,0.011189073496580403,0.16333333333333333,0.015104287197531097,11.14,0.26550023134383194,-0.016453002356177162,-0.04631535735848466,0.25629096364566034,0.4096230753063042
128,0.15,0.1484375,19,mixture,0.35,correlated,0.2,1.0003299861253414,1.3452606152348998e-05,600,1.0059071360844924,0.0002391043682883177,0.6030729166666666,0.002987914872898847,0.4788541666666667,0.010956460299745443,0.5211458333333333,0.010956460299745443,0.14666666666666667,0.014454785619467597,10.88,0.24735304344679668,-0.07762236898145163,-0.14840797525329358,0.20442942526713537,0.305276564822396
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,0.05,1.0001374960879237,4.816142418984715e-06,600,1.002469943998424,8.629770591226135e-05,0.8968229166666667,0.0016271562231394635,0.9387760416666666,0.005411591795223995,0.061223958333333335,0.005411591795223995,0.835,0.015166026086137695,4.715,0.2236457731119217,0.29212205901861205,0.4764860429437512,0.3643139062473906,0.33090908634558636
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,0.1,1.0001394806357196,4.888610717977923e-06,600,1.0025055179463207,8.760621148062686e-05,0.8026302083333333,0.0021022028110043913,0.9125,0.006572731477464067,0.0875,0.006572731477464065,0.7633333333333333,0.017366497958564764,6.541666666666667,0.2853838774734753,0.27695983026282545,0.4873758790370748,0.3491110429469292,0.3860693482576698
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,0.15,1.0001348814681392,4.6986516334403485e-06,600,1.0024230930857094,8.414167854913372e-05,0.703515625,0.0026017254748096122,0.883984375,0.007841428122015761,0.116015625,0.007841428122015761,0.7116666666666667,0.018508547058789244,7.028333333333333,0.2712146175314906,0.15434308772536043,0.35500350699133154,0.298622218655454,0.2849354319904038
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,0.2,1.000136826010499,4.83297180190152e-06,600,1.0024578950198462,8.66161932214133e-05,0.5984635416666667,0.0028439450028410604,0.8257291666666666,0.009539982146821219,0.17427083333333335,0.009539982146821219,0.5866666666666667,0.02012021006110489,8.536666666666667,0.2906404635588251,0.06263264580858627,0.2671338924477573,0.22363574416724757,0.22930238038891917
128,0.15,0.1484375,19,mixture,0.45,correlated,0.05,1.0011682370329176,4.042964187588875e-05,600,1.0206864396876456,0.0007052330091686164,0.8996354166666667,0.0015265393843784457,0.4080729166666667,0.009071777713690134,0.5919270833333333,0.009071777713690134,0.03166666666666667,0.007154844593005842,9.648333333333333,0.26022120600112586,-0.38873926956618826,-0.49461486158912055,0.1802494900457978,0.26313338100864764
128,0.15,0.1484375,19,mixture,0.45,correlated,0.1,1.001176540794884,4.0139371124326484e-05,600,1.0208349613665855,0.0007002722595478818,0.8024739583333333,0.0020631211961262197,0.3983333333333333,0.008778373345383448,0.6016666666666667,0.008778373345383448,0.018333333333333333,0.005481372648697909,9.11,0.23332979566441334,-0.47113152003762915,-0.5772572514181638,0.10825143594626023,0.14542799578262247
128,0.15,0.1484375,19,mixture,0.45,correlated,0.15,1.0010923225814246,3.476764411258457e-05,600,1.019380273982248,0.0006087565615490018,0.7021875,0.0025336301431231945,0.37854166666666667,0.008749120099781713,0.6214583333333333,0.008749120099781713,0.015,0.004966498785224799,9.843333333333334,0.26183331925300174,-0.4804116016761619,-0.5578550473426799,0.08508232508841788,0.12824524036524165
128,0.15,0.1484375,19,mixture,0.45,correlated,0.2,1.0011110502161382,3.711108060445138e-05,600,1.019697815445332,0.0006476386569784799,0.5985677083333333,0.0028698104138217555,0.36640625,0.00855389751450662,0.63359375,0.00855389751450662,0.006666666666666667,0.0033249756101939067,9.985,0.26153343126751893,-0.47855726567998447,-0.5459067524774924,0.08708542792475693,0.13007112383403632
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,0.05,1.0001276324357302,4.776574437391318e-06,600,1.0022928329798666,8.554902382037726e-05,0.9024739583333333,0.001516154618113402,0.94671875,0.005146919413180829,0.05328125,0.005146919413180829,0.8633333333333333,0.014034829611310298,4.6883333333333335,0.23040163773854233,0.22700921455524453,0.3844255799779881,0.3115191753469678,0.25145050699621535
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,0.1,1.0001200100224856,3.824308148763926e-06,600,1.0021566552829824,6.856525282791693e-05,0.802421875,0.0022203481191193568,0.920859375,0.0062172242143409455,0.079140625,0.0062172242143409455,0.8066666666666666,0.016135670392775744,6.3566666666666665,0.2754753736837724,0.19331415022272286,0.3839967552939101,0.2780255980540324,0.27220822896807717
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,0.15,1.0001257798448229,4.573614754644095e-06,600,1.0022597292041349,8.192118128702813e-05,0.6998177083333333,0.002555026196616733,0.8953645833333334,0.007517055205224403,0.10463541666666666,0.007517055205224403,0.7433333333333333,0.01784691388934712,7.073333333333333,0.2793822849411452,0.19605552761957223,0.4257547446475491,0.2775047554121431,0.29990484206840345
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,0.2,1.0001190871541326,3.900033408724415e-06,600,1.002140024882816,6.990746531247752e-05,0.6001041666666667,0.0028038173133045903,0.828671875,0.009502538936312305,0.171328125,0.009502538936312305,0.6066666666666667,0.01995914952563564,8.456666666666667,0.28520791376047194,0.10895963100771842,0.3024793765418129,0.24230855007604168,0.27712940128189495
128,0.2,0.203125,26,block,0.15,correlated,0.05,1.0001425284336112,4.753059814917336e-06,600,1.0035531541928373,0.0001179581282578876,0.8982291666666666,0.0016396948493229797,0.6865625,0.01134407113732534,0.3134375,0.01134407113732534,0.365,0.01967070311236717,10.535,0.3143624909834823,0.0774159922987866,0.19421272949735377,0.2705678869187248,0.31788963955568034
128,0.2,0.203125,26,block,0.15,correlated,0.1,1.0001422229769916,4.428722272145672e-06,600,1.003546063320662,0.00010999348087861147,0.8039583333333333,0.002239434703755717,0.6395572916666666,0.011304791445998372,0.3604427083333333,0.011304791445998373,0.2866666666666667,0.018476574027521234,11.76,0.30734579178217225,0.038103832851890805,0.07993699895942735,0.2245265152005806,0.26232975593407504
128,0.2,0.203125,26,block,0.15,correlated,0.15,1.000137472365707,4.129302561839558e-06,600,1.0034281422940357,0.0001026310374779162,0.703359375,0.0025710274492773784,0.603984375,0.011443806903980613,0.396015625,0.011443806903980613,0.22666666666666666,0.0171066032457009,12.78,0.31204247531314516,-0.004217577793157234,0.025719849502190854,0.2184471950108121,0.24862187995657878
128,0.2,0.203125,26,block,0.15,correlated,0.2,1.0001561385479443,5.1623982300420396e-06,600,1.003891489338504,0.00012799729464775644,0.5963020833333333,0.0028560526466845687,0.5409375,0.011082717111929506,0.4590625,0.011082717111929504,0.13333333333333333,0.013889352617003371,13.01,0.29798030956075094,-0.10858186335395609,-0.14766825630514235,0.12120864392585616,0.16218509932712755
128,0.2,0.203125,26,block,0.15,uncorrelated,0.05,1.0001331211487712,4.312260710397456e-06,600,1.0033194464996926,0.00010707223864188633,0.9010416666666666,0.0015882284002625322,0.79171875,0.009268410859980281,0.20828125,0.009268410859980281,0.51,0.020425359863233034,9.086666666666666,0.3159702678498247,0.04604941344642977,0.23794760006708546,0.18671543359969425,0.243402665466184
128,0.2,0.203125,26,block,0.15,uncorrelated,0.1,1.000123550969662,3.916269321062615e-06,600,1.0030815001392337,9.723949934091238e-05,0.796171875,0.002232613163075196,0.754609375,0.009662554643943366,0.245390625,0.009662554643943368,0.43166666666666664,0.020237758539681298,10.306666666666667,0.31776195199225304,0.0006720009903959926,0.13371017065417073,0.17293224021975706,0.2312050482837294
128,0.2,0.203125,26,block,0.15,uncorrelated,0.15,1.000127520301584,3.954873694712063e-06,600,1.0031803782025546,9.82707634662309e-05,0.6963020833333333,0.002549100431034628,0.6926302083333333,0.010041151532784356,0.30736979166666667,0.010041151532784356,0.295,0.01863340207229963,11.461666666666666,0.31182910547617876,-0.08610739968940108,0.02310450002223446,0.07452503156934279,0.16839967222561839
128,0.2,0.203125,26,block,0.15,uncorrelated,0.2,1.0001296667715998,4.11854548715566e-06,600,1.003233647956521,0.00010223329906395488,0.60015625,0.002909910086592851,0.6137760416666667,0.01034356955430372,0.38622395833333334,0.01034356955430372,0.18,0.015697473824603868,12.215,0.296385501685472,-0.15809179253860078,-0.13448359257283946,0.1160146947460218,0.12361684008544813
128,0.2,0.203125,26,block,0.25,correlated,0.05,1.0002758678739174,8.714420505619207e-06,600,1.0068607602779345,0.00021559756551824358,0.9012760416666666,0.0014981801669131391,0.3319010416666667,0.007766889953461186,0.6680989583333333,0.007766889953461186,0.04833333333333333,0.008762991521414229,9.563333333333333,0.21245048088011428,-0.18931975575763754,-0.413299987556594,0.18377392561012773,0.26247002081140935
128,0.2,0.203125,26,block,0.25,correlated,0.1,1.0002538487364219,8.004767027433317e-06,600,1.0063158038774458,0.00019811385080242025,0.803671875,0.002208396402286437,0.3303125,0.00793527622112056,0.6696875,0.00793527622112056,0.05333333333333334,0.00918088390062795,9.841666666666667,0.2342178065264952,-0.1576526062511419,-0.3761206041863226,0.20901300337196804,0.2925551258814359
128,0.2,0.203125,26,block,0.25,correlated,0.15,1.000254933501378,7.375973165519875e-06,600,1.0063444370259866,0.00018267456297539852,0.6992708333333333,0.0026686031928832344,0.30299479166666665,0.00722191042523896,0.6970052083333333,0.00722191042523896,0.03166666666666667,0.007154844593005842,9.77,0.213851580795636,-0.2074177311981283,-0.3982431082720289,0.17718664827559655,0.24016358767531246
128,0.2,0.203125,26,block,0.25,correlated,0.2,1.0002456459458746,7.448946013458282e-06,600,1.0061134379099903,0.00018448508729714626,0.6040104166666667,0.002730229080944437,0.2860416666666667,0.006185188735083302,0.7139583333333334,0.006185188735083302,0.015,0.004966498785224799,9.79,0.21027805742807834,-0.3734073228174149,-0.5339914042234172,0.10231381741744697,0.1331532861258326
128,0.2,0.203125,26,block,0.25,uncorrelated,0.05,1.0001254382096734,3.7872160604830974e-06,600,1.003128713069036,9.409666508991754e-05,0.8978125,0.0015800179645259795,0.7969791666666667,0.008897203827866386,0.20302083333333334,0.008897203827866386,0.48,0.02041309606154907,8.691666666666666,0.29472244534857933,0.11591156488438434,0.2937806398796064,0.27478018691969025,0.3298938162890623
128,0.2,0.203125,26,block,0.25,uncorrelated,0.1,1.0001407307057124,4.518706371318421e-06,600,1.0035087416679387,0.00011220643446962633,0.7965364583333333,0.0022008864194138123,0.746328125,0.009127245643971507,0.253671875,0.009127245643971507,0.36333333333333334,0.019651480134827495,9.99,0.29018415659927993,0.007914027633203414,0.12659207101527237,0.17937258143977863,0.23423139598482529
128,0.2,0.203125,26,block,0.25,uncorrelated,0.15,1.0001248997658017,3.501645748120909e-06,600,1.0031156561400887,8.70813315631407e-05,0.6984114583333333,0.002699593878208203,0.6915104166666667,0.009944217624788752,0.3084895833333333,0.009944217624788752,0.285,0.018444294148717306,10.983333333333333,0.3024194467880418,-0.10946049080422389,-0.043694022908053284,0.11749633637798572,0.16656652253154008
128,0.2,0.203125,26,block,0.25,uncorrelated,0.2,1.0001364807789737,4.0647856813962146e-06,600,1.0034035305353364,0.00010097155059225716,0.6029166666666667,0.003088209162183089,0.6327083333333333,0.010167061998549087,0.3672916666666667,0.010167061998549087,0.20833333333333334,0.016593467525911565,12.136666666666667,0.2976386071957315,-0.17070074020754986,-0.15558456888840375,0.05759186427621095,0.10663500338688886
128,0.2,0.203125,26,block,0.35,correlated,0.05,1.000795706396795,2.3226772413045384e-05,600,1.019616656261331,0.0005648312765791447,0.9001822916666666,0.0015486391179431382,0.35739583333333336,0.003948442945784312,0.6426041666666666,0.003948442945784312,0.0033333333333333335,0.0023550543175125337,4.523333333333333,0.03860654854813469,-0.6413460405082915,-0.7434377308978779,0.06548670146102367,0.09148623831399913
128,0.2,0.203125,26,block,0.35,correlated,0.1,1.0007731274695209,2.233334644445209e-05,600,1.0190691238662588,0.0005434487911761259,0.8019270833333333,0.0022049806932957472,0.35703125,0.0038293239302563437,0.64296875,0.0038293239302563437,0.0016666666666666668,0.0016666666666666668,4.49,0.036997044505882946,-0.6805390008427509,-0.7665063226640475,0.04643050280195087,0.06404678580837042
128,0.2,0.203125,26,block,0.35,correlated,0.15,1.0007903339700015,2.2459854379739526e-05,600,1.0194903233980182,0.0005471870046676997,0.69875,0.0025699829326142946,0.3527604166666667,0.0036830144345702392,0.6472395833333333,0.0036830144345702392,0.0016666666666666668,0.0016666666666666668,4.551666666666667,0.03870462081000152,-0.7043017074760508,-0.7736847309130898,0.04744794258575675,0.0656980805034184
128,0.2,0.203125,26,block,0.35,correlated,0.2,1.0007922754326015,2.447415071599528e-05,600,1.0195226657858818,0.0005948693746350999,0.6007552083333333,0.0028620406820806534,0.35171875,0.003962145305739885,0.64828125,0.003962145305739885,0.0,0.0,4.598333333333334,0.04350395543371636,-0.7411857625311732,-0.799338713551361,nan,nan
128,0.2,0.203125,26,block,0.35,uncorrelated,0.05,1.0001193700609978,3.320587016937293e-06,600,1.0029780335261194,8.261848945041958e-05,0.90390625,0.0015512647326051902,0.808671875,0.008484064919018887,0.191328125,0.008484064919018887,0.51,0.020425359863233034,8.805,0.30952323454177394,0.14375243919054154,0.26420008098196623,0.27633276250603733,0.2986760966538903
128,0.2,0.203125,26,block,0.35,uncorrelated,0.1,1.0001269648548679,3.887297363336974e-06,600,1.003166624651601,9.664850169997857e-05,0.7954947916666667,0.0022799614489456255,0.7455989583333333,0.009282718817356742,0.25440104166666666,0.009282718817356742,0.39,0.01992892211237063,10.311666666666667,0.30308522235934504,0.012335349622463111,0.0986523706455455,0.15768857473743622,0.2194590058425035
128,0.2,0.203125,26,block,0.35,uncorrelated,0.15,1.0001245638361027,3.804338995372621e-06,600,1.0031068921182482,9.459011688109949e-05,0.6989583333333333,0.002555453544232724,0.6857291666666666,0.009361813865585922,0.31427083333333333,0.009361813865585922,0.26,0.01792210934401691,11.4,0.29822326773395597,-0.026044831503473607,0.018346775843815707,0.15708260620238929,0.20007007167652477
128,0.2,0.203125,26,block,0.35,uncorrelated,0.2,1.0001213243318716,3.474989157544925e-06,600,1.0030265643852418,8.644869090318859e-05,0.5967447916666667,0.0029171167170939567,0.6182552083333334,0.009553832449348548,0.3817447916666667,0.009553832449348548,0.15333333333333332,0.014721806604031808,12.723333333333333,0.30068588507602867,-0.13140679896018348,-0.13865941447079563,0.12074236749573157,0.13952758570836077
128,0.2,0.203125,26,block,0.45,correlated,0.05,1.003214242065896,8.45938739159353e-05,600,1.0765041796081147,0.0019235389841855148,0.8984114583333334,0.0016108777255712727,0.4541145833333333,0.003482716574181185,0.5458854166666667,0.003482716574181185,0.0,0.0,3.135,0.021235162091933123,-0.8506808004642876,-0.8876175301833263,nan,nan
128,0.2,0.203125,26,block,0.45,correlated,0.1,1.0033061986674487,8.570408934541288e-05,600,1.0786221055340737,0.0019456534325951313,0.8002604166666667,0.002208453051046163,0.45872395833333335,0.003560488581715012,0.5412760416666667,0.003560488581715012,0.0,0.0,3.151666666666667,0.02207882457305907,-0.840199095288929,-0.8948219874981389,nan,nan
