N,nominal_load,actual_load,P,generator,corr,lambda_interference,randers_alpha,randers_mode,n_reps,deltaF_int_mean,deltaF_int_sem,deltaF_int_ci95_lo,deltaF_int_ci95_hi,deltaF_int_frac_positive,deltaF_cum_mean,deltaF_cum_sem,deltaF_cum_ci95_lo,deltaF_cum_ci95_hi,deltaF_cum_frac_positive,delta_randers_asym_mean,delta_randers_asym_sem,delta_randers_asym_ci95_lo,delta_randers_asym_ci95_hi,delta_randers_asym_frac_positive,mean_pair_overlap_uncorr_mean,mean_pair_overlap_uncorr_sem,mean_pair_overlap_uncorr_ci95_lo,mean_pair_overlap_uncorr_ci95_hi,mean_pair_overlap_uncorr_frac_positive,mean_pair_overlap_corr_mean,mean_pair_overlap_corr_sem,mean_pair_overlap_corr_ci95_lo,mean_pair_overlap_corr_ci95_hi,mean_pair_overlap_corr_frac_positive,cost_uncorr_int_mean,cost_uncorr_int_sem,cost_uncorr_int_ci95_lo,cost_uncorr_int_ci95_hi,cost_uncorr_int_frac_positive,cost_corr_int_mean,cost_corr_int_sem,cost_corr_int_ci95_lo,cost_corr_int_ci95_hi,cost_corr_int_frac_positive,cost_uncorr_cum_mean,cost_uncorr_cum_sem,cost_uncorr_cum_ci95_lo,cost_uncorr_cum_ci95_hi,cost_uncorr_cum_frac_positive,cost_corr_cum_mean,cost_corr_cum_sem,cost_corr_cum_ci95_lo,cost_corr_cum_ci95_hi,cost_corr_cum_frac_positive,randers_uncorr_asym_mean,randers_uncorr_asym_sem,randers_uncorr_asym_ci95_lo,randers_uncorr_asym_ci95_hi,randers_uncorr_asym_frac_positive,randers_corr_asym_mean,randers_corr_asym_sem,randers_corr_asym_ci95_lo,randers_corr_asym_ci95_hi,randers_corr_asym_frac_positive
128,0.1,0.1015625,13,latent,0.35,0.5,0.15,random-fixed,80,0.00017277125267930739,1.747202359561565e-05,0.00013965237168790757,0.0002034002919649111,0.9,0.002241097175052306,0.00022639977268143239,0.0018149506857390904,0.00268492653640391,0.9,-1.6474321654789872e-06,0.0005333537814130699,-0.0009612691689017458,0.0010619063340196533,0.5,0.06954627403846154,0.0005958554988193418,0.06830353565705127,0.07077135917467949,1.0,0.13016826923076924,0.0017342203328116923,0.1265271935096154,0.1334814453125,1.0,1.000031885355233,3.227335893615445e-06,1.0000258751520166,1.0000380569026392,1.0,1.0002046566079124,1.7242764748274864e-05,1.000173635406081,1.0002379463304187,1.0,1.00041436629281,4.192590503743532e-05,1.0003354502412851,1.0005053752387585,1.0,1.0026554634678624,0.00022341482174121743,1.0022577602094773,1.0030860784059525,1.0,3.0836068633688394e-05,0.0003882064922359058,-0.0007544580243728871,0.0008422215419223284,0.55,2.9188636468209343e-05,0.0003916182760003837,-0.0007005539088321835,0.0007416652400772559,0.525
128,0.1,0.1015625,13,latent,0.35,1.0,0.15,mean,80,0.00030554305354182356,4.0390461773108776e-05,0.00023175824074166804,0.00038446021067287204,0.9125,0.003952951879551037,0.0005209198134926517,0.0029666493636131266,0.005002641238418693,0.9125,0.013182594207461642,0.0011076611414676182,0.011174351325921601,0.015270790982063336,0.925,0.07067307692307692,0.000620490335128517,0.06938313802083333,0.07198567708333334,1.0,0.1270633012820513,0.0018089755090256864,0.12343975360576924,0.13063626802884615,1.0,1.0000603142354358,6.109674182689281e-06,1.0000482693647683,1.0000723737806323,1.0,1.0003658572889775,3.914131272293152e-05,1.0002951931614874,1.0004391545395732,1.0,1.0007835723535443,7.932117795563811e-05,1.0006461321815479,1.000936389710819,1.0,1.0047365242330955,0.0005046600957072854,1.0037216839888867,1.0057152692673044,1.0,-0.0001281998552083192,0.00034583667240123184,-0.0007797898513225119,0.0005427852080108873,0.4125,0.013054394352253324,0.0009815517821194146,0.011033098082765968,0.015109573286985992,0.9875
128,0.1,0.1015625,13,latent,0.35,1.0,0.15,pc1,80,0.0003341601432641367,4.190532425375764e-05,0.0002588193818275253,0.00042393261768205147,0.9375,0.004321254797151852,0.0005395145513353538,0.003312758624758852,0.005346149126337539,0.9375,0.0017696490844146344,0.0010036085427123462,-0.0002195007854306685,0.003971069609223665,0.575,0.07093349358974359,0.0007706451042770101,0.06932016225961539,0.07235076121794873,1.0,0.12921173878205128,0.0017037755121156988,0.12548765524839745,0.13277869591346156,1.0,1.000063118534961,6.719025989024906e-06,1.000051201211652,1.0000769869419415,1.0,1.0003972786782254,4.3128052922573134e-05,1.000320248922396,1.0004893023775654,1.0,1.0008199533990585,8.72173838296092e-05,1.0006575307850492,1.000995087434141,1.0,1.0051412081962106,0.0005552883159763216,1.0041691835694269,1.0061277201371184,1.0,-0.00044251767512941767,0.00036757724047049465,-0.0011774257890841114,0.00020225858773629887,0.425,0.0013271314092852169,0.0008710030037605308,-0.00039274880894602,0.002928666447466465,0.55
128,0.1,0.1015625,13,latent,0.35,1.0,0.15,random-fixed,80,0.00037928983122919593,4.270540896587703e-05,0.00029792239727971894,0.0004603358784835254,0.9125,0.004905964130408677,0.0005506280462896014,0.0038368862824389666,0.005962877475792105,0.9125,0.0003301663295461072,0.000558722821459726,-0.0006847858136609257,0.0014520999147208135,0.55,0.07095352564102564,0.0006145679205638515,0.06977589142628204,0.07215594951923077,1.0,0.1322566105769231,0.0019251307195585936,0.12884840745192308,0.1359334935897436,1.0,1.0000486443979848,4.293747934323618e-06,1.0000402023357016,1.0000578993512184,1.0,1.000427934229214,4.254854042734083e-05,1.000350864658506,1.000502942487074,1.0,1.0006320794682952,5.575514208531021e-05,1.0005349714462197,1.0007369897111456,1.0,1.005538043598704,0.0005485626089219534,1.0045063868624993,1.0065257353439805,1.0,-0.00032004586955332385,0.0003522119087090905,-0.0009587372486782279,0.00033241547322457803,0.4625,1.012045999278328e-05,0.0003844367110500302,-0.0007178247216254721,0.0007076714212177477,0.4375
128,0.1,0.1015625,13,latent,0.35,2.0,0.15,mean,80,0.0006707565074253241,7.257673867651444e-05,0.0005401021102299808,0.0008209716236347092,0.975,0.008641564872440912,0.0009273740411030778,0.006904599592288538,0.010388463226885272,0.975,0.015258126251116777,0.000943522970352005,0.013363704702908274,0.017184859721005565,0.9875,0.07095352564102565,0.0006946841570123335,0.06958007812499999,0.07230143229166668,1.0,0.12773938301282053,0.001980655546451807,0.12385616987179487,0.13128079927884617,1.0,1.0001140232778225,1.190503730028535e-05,1.0000932156811528,1.0001370395835494,1.0,1.0007847797852478,7.44372330613683e-05,1.0006353927350657,1.0009272682637238,1.0,1.0014804232860057,0.0001543287592419181,1.0012171271823895,1.0017781528711025,1.0,1.0101219881584467,0.0009516168276478246,1.0083775213019586,1.0121973777477544,1.0,-0.0005601796272811226,0.000326744614604955,-0.001227731105504854,2.1530175393289077e-05,0.4,0.014697946623835657,0.0009655881839806043,0.012685125891274922,0.01670694651392503,0.975
128,0.1,0.1015625,13,latent,0.35,2.0,0.15,pc1,80,0.0007428625105963621,9.81140998185552e-05,0.0005743636498730373,0.0009472264362353553,0.8875,0.009549870213623987,0.0012490861649721346,0.0071859431192696855,0.012142615499445297,0.8875,0.00024451193685547985,0.0009547377766653463,-0.0015982259971085231,0.002229772081562944,0.5625,0.06958133012820512,0.0007258708506391475,0.06817357772435897,0.07103966346153845,1.0,0.1278195112179487,0.0016127135030136394,0.12464806189903846,0.1307093850160256,1.0,1.000121944602456,1.3872728427362628e-05,1.0000994941995012,1.0001519815120068,1.0,1.0008648071130524,9.458599837984562e-05,1.0006975788488588,1.0010455260584104,1.0,1.001582946924128,0.00017969946036931956,1.0012751960216062,1.0019230911451944,1.0,1.011132817137752,0.0012029589089888322,1.0089577655697555,1.0135278417498315,1.0,-0.0002530128797243388,0.000330372284007999,-0.0008384702951174338,0.0003883364869283552,0.5125,-8.50094286885851e-06,0.0008945034599097734,-0.0016470703799992012,0.0016221710050803616,0.5375
128,0.1,0.1015625,13,latent,0.35,2.0,0.15,random-fixed,80,0.0005946409940127073,6.273742830833267e-05,0.0004784506190256831,0.0007294177296388644,0.9375,0.0076691851127102225,0.0008050615662714802,0.00602529905851988,0.009362033605389177,0.9375,-0.0008111539104360347,0.0004716766589613467,-0.0017489519624702885,1.5983391369536503e-05,0.4,0.0700821314102564,0.0006318944784445098,0.06884753104967949,0.07128430488782052,1.0,0.12981770833333334,0.0017494193153999944,0.12650903946314102,0.13352276141826924,1.0,1.0001229081568712,1.4096699632928457e-05,1.000098846260212,1.000153073450423,1.0,1.0007175491508842,6.324596870808671e-05,1.0006047633148087,1.0008346923428881,1.0,1.0015954162805427,0.00018261913655493944,1.0012752849590751,1.0019363024398842,1.0,1.009264601393253,0.0008116536463675464,1.0077458326914401,1.0110880804104563,1.0,0.0005558881943691849,0.00036124748152841196,-0.00019048853649901323,0.001233448653717013,0.575,-0.0002552657160668498,0.00035174855064192543,-0.0009203700956369359,0.0003372927157554626,0.5125
128,0.1,0.1015625,13,latent,0.35,4.0,0.15,mean,80,0.001360804977820404,0.00016563432383699894,0.0010474313818333975,0.001695747612902861,0.875,0.017344155820922712,0.0020865057363741416,0.013392494061063293,0.021483179556005698,0.875,0.015048289234610532,0.001217822326296238,0.012707641072864224,0.017524727079314253,0.925,0.07023737980769232,0.00067803234705489,0.06885491786858974,0.07158954326923077,1.0,0.13220152243589745,0.0018903570938890865,0.12819548778044873,0.13579514723557692,1.0,1.000311475986615,3.731633502099359e-05,1.0002416860150796,1.0003930247298507,1.0,1.0016722809644354,0.00016270490027967877,1.0013920054963366,1.001974108165189,1.0,1.0040332550179247,0.0004811615888628449,1.0030955135238697,1.0050368609406242,1.0,1.0213774108388474,0.002047017475466465,1.0176696565460652,1.0259013569627091,1.0,0.0008678560370906899,0.0004402204057027856,4.498930967503514e-05,0.0015947190881626157,0.5875,0.01591614527170122,0.0010788514064768021,0.013851960034950657,0.018394214947042176,0.9875
128,0.1,0.1015625,13,latent,0.35,4.0,0.15,pc1,80,0.0015711228399824778,0.00015783367485208423,0.0012635449009862042,0.0019209881335980677,0.9625,0.020046134900984232,0.001990987843669088,0.01617270868142987,0.023938224005958665,0.9625,-0.00015250516384887136,0.0009786955278444209,-0.0021978208186588756,0.0016063007143039397,0.5375,0.07029747596153846,0.0006648061956515635,0.06901254507211538,0.07138922275641027,1.0,0.12770933493589745,0.0016006967969208275,0.12462439903846154,0.1309589092548077,1.0,1.0002398448929792,2.7540675962550684e-05,1.000191493600229,1.000302455358017,1.0,1.0018109677329616,0.0001562851607493373,1.001532383718964,1.002131536039327,1.0,1.0031089161814575,0.00035571812224022053,1.002481839807845,1.0038535553225953,1.0,1.0231550510824419,0.0019700988957302404,1.0196131084598807,1.027175581594055,1.0,1.6564421340444098e-05,0.0003106223267951845,-0.0007026895123748942,0.0006806509785401486,0.4375,-0.00013594074250842725,0.0009310371155365027,-0.0020478464572741225,0.0017901247842883423,0.55
128,0.1,0.1015625,13,latent,0.35,4.0,0.15,random-fixed,80,0.001800010807193772,0.0001943207285433835,0.0014239936647895276,0.0022077197987912505,0.9375,0.02288205371602974,0.00243371852382438,0.01869584552516991,0.02769281184964365,0.9375,0.0007045935428904621,0.0005491136953044705,-0.00038834491566314437,0.0018395288366620883,0.55,0.07094851762820513,0.000764068405261914,0.06950120192307692,0.0723085687099359,1.0,0.1317658253205128,0.0016516391529509636,0.12876790364583335,0.1350654797676282,1.0,1.0002534091118402,2.053479696300751e-05,1.0002189911201422,1.0002960596231607,1.0,1.002053419919034,0.00019263451752576618,1.0016948478241026,1.002418992721109,1.0,1.003286760774406,0.0002657789166440807,1.002734436554917,1.0037991980491696,1.0,1.0261688144904357,0.0024114887749397676,1.0218155394583732,1.0309819559446551,1.0,-0.0003700387527839114,0.00037989404392650423,-0.001087233840486902,0.00035875893975159223,0.4375,0.00033455479010655075,0.00036954295552703016,-0.00040980911337287393,0.0010838237028059738,0.5625
128,0.1,0.1015625,13,latent,0.45,0.5,0.15,mean,80,0.0006468580530006263,4.794519465961162e-05,0.0005569530587361456,0.000738906864014534,1.0,0.008360079346796936,0.0006167752399366458,0.007349167394734683,0.009472943756481856,1.0,0.03468145995096738,0.0015251119104544597,0.03172513493731845,0.03762154322914199,1.0,0.0700020032051282,0.0007383320208759645,0.0687070562900641,0.07163486578525641,1.0,0.20101161858974362,0.002357341348573955,0.19672713842147438,0.20575520833333333,1.0,1.0000331482715978,3.4500034128114e-06,1.000027000992794,1.0000396356593555,1.0,1.0006800063245982,4.7525024892971415e-05,1.0006004431457456,1.0007758046237982,1.0,1.0004307686588851,4.4818981170617305e-05,1.0003529944661853,1.000515102997778,1.0,1.0087908480056824,0.0006112897996895536,1.0076603223738807,1.0099639704712184,1.0,-8.12307680743291e-05,0.00039023908721139497,-0.0008152793134103112,0.0006171732637855303,0.475,0.03460022918289305,0.0014674452761432911,0.031835831556746776,0.03777946769319569,1.0
128,0.1,0.1015625,13,latent,0.45,0.5,0.15,pc1,80,0.0006968254104636667,5.427981489185401e-05,0.000592725926640728,0.0008128309323554509,0.9875,0.009000028722501349,0.0006968957968786244,0.0077502573560318325,0.010326727238600928,0.9875,0.0018904086208922713,0.0013784545235117653,-0.0008230709952804512,0.004538545386018312,0.575,0.06977163461538463,0.000706556117658191,0.06845878405448717,0.07126001602564101,1.0,0.20075620993589743,0.002130058681438474,0.1964687249599359,0.2049326422275641,1.0,1.0000330369061157,4.86142486099211e-06,1.0000253640172818,1.0000445521471526,1.0,1.0007298623165792,5.4686877952512514e-05,1.0006220332154723,1.0008499398015267,1.0,1.0004292497149154,6.3078624384737e-05,1.0003306914695063,1.0005685323925277,1.0,1.0094292784374168,0.0007021535922949158,1.0081356491834836,1.0108581650210746,1.0,-0.0004248513229879533,0.0004177785560996689,-0.0013640068576161444,0.0003283131580320583,0.425,0.0014655572979043181,0.0012641961685550497,-0.0010930701497426293,0.003997742492105107,0.55
128,0.1,0.1015625,13,latent,0.45,0.5,0.15,random-fixed,80,0.0007072614141764244,5.088950740911438e-05,0.0006040720690276007,0.0008023249091403785,1.0,0.009137402227593077,0.0006535999573104214,0.007867591162557091,0.010435424445799646,1.0,-0.00021089796953489959,0.0005186772128387345,-0.0012542665284341937,0.000744237360318194,0.45,0.06951121794871794,0.000660400388005426,0.06818334334935897,0.07083671374198716,1.0,0.20032051282051286,0.002143771898184017,0.19642102363782055,0.20442658253205132,1.0,1.0000311904302848,3.209360191147076e-06,1.000025511163294,1.0000378196539463,1.0,1.000738451844461,5.024621816435179e-05,1.0006451038523962,1.0008353949031348,1.0,1.000405336386919,4.169525517977876e-05,1.0003300011760792,1.000486540396085,1.0,1.009542738614512,0.0006452235431791587,1.0084375512262542,1.010861273354944,1.0,0.0002150002532206524,0.00038217836147262624,-0.0005739254905598213,0.0009360978711132864,0.55,4.102283685752831e-06,0.00038167297005573127,-0.0006830409136033571,0.0006443147515560286,0.4625
128,0.1,0.1015625,13,latent,0.45,1.0,0.15,mean,80,0.001294814448538495,0.00011098205544902494,0.0010708324036511371,0.0014989647767421304,0.9875,0.016620853919149987,0.001411815079388934,0.01414416951140567,0.019479537959064378,0.9875,0.03391676916743297,0.0018430750549021505,0.03031382294221152,0.03753561862890979,0.9875,0.0714042467948718,0.000742961332853131,0.06987417367788462,0.07288624298878205,1.0,0.20383613782051282,0.0023546571294824773,0.19961150340544873,0.20863594250801284,1.0,1.000071975369948,1.046493975116373e-05,1.0000547014398913,1.0000933081100944,1.0,1.0013667898184866,0.00010981689544880426,1.0011484602469862,1.0015512450221418,1.0,1.0009346067891527,0.0001355891168901262,1.0006996881842471,1.0012069405552186,1.0,1.0175554607083028,0.0013966076190074514,1.0150655317077144,1.020215382274549,1.0,0.00016757493065225072,0.0004201995725723275,-0.0006058421891835171,0.0011676810678071937,0.45,0.034084344098085216,0.0017559421934606673,0.03056807733074131,0.037053913747349364,1.0
128,0.1,0.1015625,13,latent,0.45,1.0,0.15,pc1,80,0.0014680491343859237,0.00011335618569199862,0.0012625162577238694,0.0016873346378749985,1.0,0.018832273687728676,0.001438411265576698,0.016084817355000395,0.02173561509088075,1.0,-0.0005603789449263099,0.0014122517138577602,-0.003262894506790282,0.0023035347908083796,0.5125,0.07112880608974359,0.0007075562732176779,0.06987630208333334,0.07254131610576924,1.0,0.20453225160256405,0.0023806060246077446,0.1996982672275641,0.2090976812900641,1.0,1.000067679683529,7.946520931655385e-06,1.0000532091078946,1.0000844189273435,1.0,1.001535728817915,0.00011264892170458147,1.0013212259538655,1.0017744477364885,1.0,1.0008790917232215,0.00010311123752764004,1.000698195600329,1.001092729742096,1.0,1.01971136541095,0.0014292289688272617,1.0171775213126983,1.0225007642594421,1.0,-0.0008904480989413895,0.0004009262367443919,-0.0017233897435475884,-0.00011660873521804104,0.4375,-0.0014508270438676999,0.001369872795802431,-0.003778121770883417,0.0011546940942544273,0.4625
128,0.1,0.1015625,13,latent,0.45,1.0,0.15,random-fixed,80,0.0014532089848986961,0.00011514144632834416,0.00121932542174703,0.0017023583786266818,1.0,0.01863948861474854,0.0014567243694713647,0.015632958152903834,0.021620559115897893,1.0,-0.00012208940637952983,0.0005190976389138301,-0.001210401460071356,0.001044971112297296,0.4375,0.07026241987179487,0.0006786980684003219,0.06894981971153846,0.07142452924679488,1.0,0.2047225560897436,0.0025507244573987143,0.19966045673076924,0.2093876452323718,1.0,1.0000696990431504,6.64363963499949e-06,1.0000558217037216,1.0000814062059649,1.0,1.001522908028049,0.00011508981135562041,1.0012932271151225,1.0017640659159057,1.0,1.0009054381043132,8.624209722294812e-05,1.0007423912469824,1.001067192326261,1.0,1.0195449267190617,0.0014561291827189205,1.016954837604517,1.0225783798610781,1.0,0.00022389229715898362,0.0003902700041654957,-0.0005273844882399874,0.0009751997997348271,0.525,0.00010180289077945368,0.0003725785129038489,-0.0006097384827645922,0.0007527956856325242,0.525
128,0.1,0.1015625,13,latent,0.45,2.0,0.15,mean,80,0.0028501221089303197,0.00023738193057431346,0.0024594541998805876,0.003296041899601267,1.0,0.0360965004593608,0.0029417734712751673,0.030740702481055412,0.042000420955285854,1.0,0.036269218362691966,0.0017480798766138252,0.03300968640128058,0.03919207546152204,1.0,0.07071314102564102,0.0006858684405906808,0.06935334034455129,0.0719208233173077,1.0,0.20265424679487182,0.0023274351901648393,0.19801870492788462,0.20723920773237178,1.0,1.0001036046742007,9.883620373727599e-06,1.0000860778489302,1.0001238579328682,1.0,1.002953726783131,0.00023713250671605397,1.00252116539707,1.0034699226905193,1.0,1.0013454266560846,0.0001281765359314994,1.0011277864248904,1.0015856471037219,1.0,1.0374419271154451,0.0029388554438667834,1.0314155260443787,1.0431522773138298,1.0,-0.0005218113410791386,0.0003135836771283645,-0.0010363270492563343,5.4674138177714976e-05,0.3625,0.03574740702161283,0.0017369729755328156,0.032304629049762904,0.03886605305588027,1.0
128,0.1,0.1015625,13,latent,0.45,2.0,0.15,pc1,80,0.0024910263113014502,0.00020880674917603647,0.002102468968390382,0.002908482498673486,1.0,0.03163551642162745,0.0026055377459732834,0.026706448518717386,0.03661988502292526,1.0,0.000829244821014784,0.001189408787757685,-0.0013519778587571627,0.0032162318308780404,0.575,0.07005208333333333,0.0006428258394025341,0.06869391025641025,0.071279296875,1.0,0.20339042467948718,0.002335313288858004,0.19911545973557693,0.20794796674679486,1.0,1.0001165759668256,1.1468011717811152e-05,1.0000967767666502,1.0001401270560784,1.0,1.0026076022781272,0.0002082650572826342,1.0022159114789,1.0030465852274848,1.0,1.001513624770995,0.00014867648940280738,1.001268580589333,1.0018233192236168,1.0,1.0331491411926224,0.0025985667683254025,1.0284436160143362,1.0383901549187176,1.0,-0.00036122769126652475,0.00034011650508870947,-0.0010356665109050682,0.0002509040917777551,0.425,0.0004680171297482591,0.0011356420765494407,-0.0017637508478779323,0.00257454519179175,0.5375
128,0.1,0.1015625,13,latent,0.45,2.0,0.15,random-fixed,80,0.0033432235218367355,0.00024896139440992233,0.002896622100528262,0.0038576898748807946,0.9875,0.04224244231009097,0.003081273544462033,0.03648019139842165,0.04813742423088606,0.9875,0.0002633922073942179,0.0004787477229486228,-0.0006467253073004139,0.0010670475197197885,0.5625,0.07011217948717949,0.0006989994596920639,0.06874974959935898,0.0714229016426282,1.0,0.20679086538461539,0.0019676057714456906,0.20293744991987178,0.21023337339743592,1.0,1.0001320012883812,1.4239143269323275e-05,1.000107406153284,1.000161925979618,1.0,1.003475224810218,0.0002459767102239324,1.0030112519113092,1.0039834697247467,1.0,1.0017134225168174,0.00018443864651456073,1.001387468580522,1.0020491814983397,1.0,1.0439558648269085,0.003042190585353436,1.0383959511787868,1.0502646412819214,1.0,0.00032184563493117146,0.0003531689917381924,-0.00032755994714102316,0.0009272957954810691,0.5125,0.0005852378423253894,0.00037590670198392375,-0.0001454957840541059,0.0013045043233624173,0.5875
128,0.1,0.1015625,13,latent,0.45,4.0,0.15,mean,80,0.0054917878299443525,0.0004695138648373404,0.004572269519033623,0.00640263995393427,0.9875,0.06799917315786777,0.005525155909680986,0.058499799104027264,0.08051902518584231,0.9875,0.03594021471123201,0.0017723651221928432,0.03273253397835956,0.039545380592390496,1.0,0.0702323717948718,0.0006843633739077637,0.06898487580128206,0.07147198016826922,1.0,0.2024238782051282,0.002289453019602529,0.1978407952724359,0.20699456630608976,1.0,1.0002310540613593,2.69286050555469e-05,1.0001879255258252,1.0002910545983532,1.0,1.0057228418913038,0.000470050446359417,1.0048122480135697,1.006690231545619,1.0,1.002995158924652,0.0003477871387803672,1.002385050895978,1.0037044126899708,1.0,1.0709943320825197,0.0055320753706517645,1.0606499282148925,1.082934109075469,1.0,-0.0005606031934814005,0.00035221518347758134,-0.0011821624340231922,0.0001909555541953098,0.4,0.03537961151775061,0.0017049503434188368,0.032137030555662124,0.03860084197858992,1.0
128,0.1,0.1015625,13,latent,0.45,4.0,0.15,pc1,80,0.0055461973175615405,0.0004040758067735985,0.0047507567113604845,0.006327053444197002,0.9875,0.06889207963018622,0.004878133284461293,0.059924850427976635,0.07789240371312593,0.9875,-0.0011157002503152142,0.0013123913678730187,-0.0035942951595799833,0.0016217430555108112,0.5,0.06962640224358975,0.0006457269379202678,0.06832143930288462,0.07077398838141026,1.0,0.20426181891025638,0.002166345665383811,0.20024576822916668,0.20832982772435898,1.0,1.0002505074263215,2.354588077132329e-05,1.0002119897088746,1.0002938421885292,1.0,1.0057967047438832,0.00039903920650582574,1.005038183617685,1.0065681476515476,1.0,1.0032483497941906,0.00030454154718487925,1.0026675388379762,1.0038196252267313,1.0,1.072140429424377,0.004812401846900772,1.0628117792529679,1.081364864541984,1.0,-0.0005575347973724715,0.00035454043072787397,-0.0012145505587877056,9.821149838179875e-05,0.375,-0.001673235047687685,0.0012348993909931678,-0.003908734294661442,0.0004342645091803149,0.4875
128,0.1,0.1015625,13,latent,0.45,4.0,0.15,random-fixed,80,0.006396427653690426,0.0004661969060260117,0.005607788790137689,0.007261322102734274,1.0,0.07899456791879844,0.005520329987238952,0.06775526737584445,0.08903140850912017,1.0,-4.1610968472732e-05,0.00046974276490488026,-0.0009479772243442506,0.0009040347354369467,0.4875,0.0705428685897436,0.0006862673221422256,0.0692255108173077,0.07175242888621795,1.0,0.20472756410256415,0.0021785806636989203,0.20068497095352567,0.20882862580128206,1.0,1.000228663949661,2.5574499206226547e-05,1.0001853924174824,1.0002802730220475,1.0,1.0066250916033512,0.0004666187086974781,1.005769527143887,1.007520037868632,1.0,1.0029646018388498,0.0003303545766280117,1.002395842555279,1.0037018163099658,1.0,1.0819591697576485,0.005524333259623274,1.071234736860443,1.0928132341950871,1.0,-0.00019188582961135843,0.0003608710598086375,-0.0008628027436077237,0.0005472337290010019,0.45,-0.00023349679808409027,0.00036683702455431926,-0.0008839770986302327,0.0004779485767495808,0.5
128,0.1,0.1015625,13,mixture,0.15,0.5,0.15,mean,80,8.711456292331831e-07,8.401298755769065e-06,-1.284506128865437e-05,1.838535486436379e-05,0.4625,1.1042953865175731e-05,0.00010891402788448473,-0.0001880941517984682,0.00020968475273352042,0.4625,0.00031121220777741154,0.0005026615347492743,-0.0005772112189696403,0.0013328586965473657,0.5125,0.07029747596153846,0.0006825255168747213,0.0689326672676282,0.07171737279647436,1.0,0.0706981169871795,0.0007354357744080472,0.06951447315705128,0.07207294170673076,1.0,1.00003376161778,3.1971730917734838e-06,1.0000283827558105,1.0000405208193823,1.0,1.000034632763409,7.457358844046494e-06,1.0000236628780366,1.0000498574567378,1.0,1.0004387493110254,4.153010236824658e-05,1.0003613976509513,1.0005164627126744,1.0,1.0004497922648907,9.663398849335384e-05,1.0003086454966168,1.0006450383664272,1.0,7.592144676727886e-05,0.0003157342961523621,-0.0005414310299292352,0.0006675079196194393,0.4875,0.0003871336545446905,0.0003791390617124938,-0.00034274785921918703,0.0011323613807223184,0.5125
128,0.1,0.1015625,13,mixture,0.15,0.5,0.15,pc1,80,-2.115577168573801e-06,3.8186551746847175e-06,-1.0192029080131615e-05,4.891048181121092e-06,0.4875,-2.747276642415808e-05,4.960771607470406e-05,-0.00012659492660031726,7.318793527064221e-05,0.4875,7.998208688893972e-05,0.0005259459448530441,-0.0009313729845340049,0.001161541692708935,0.475,0.06962139423076923,0.0007153041681359226,0.0683066656650641,0.07092134915865385,1.0,0.07005208333333333,0.0006509529110224096,0.06873660356570513,0.0713008313301282,1.0,1.0000286216810923,3.045867741588609e-06,1.0000228935721307,1.0000347960057454,1.0,1.0000265061039237,2.4325430101945206e-06,1.0000224430521527,1.000031436359188,1.0,1.0003719609302115,3.956575530695375e-05,1.0003050680392866,1.0004575101077184,1.0,1.0003444881637873,3.160533046348563e-05,1.0002904574109792,1.0004026819530438,1.0,-0.00012353927262591963,0.000339817464258314,-0.0007411873531017326,0.0005359369190686599,0.425,-4.355718573698001e-05,0.00034665764229340943,-0.0006663144599944071,0.0006855566539288011,0.4625
128,0.1,0.1015625,13,mixture,0.15,0.5,0.15,random-fixed,80,8.057273530492904e-06,4.165420529233048e-06,4.0333250892483927e-07,1.6198289413255615e-05,0.5125,0.00010467826445352268,5.4109957367902456e-05,-3.3026159346908434e-06,0.0001968384072250762,0.5125,-0.00017105951145406808,0.0004570078350150158,-0.0009859390235533332,0.0007132147287605,0.5125,0.06988681891025642,0.0006337033326055555,0.06863694411057691,0.07112479967948718,1.0,0.07070813301282051,0.0007311079962942394,0.06931089743589744,0.07216245993589743,1.0,1.0000265236389443,2.7315191441987326e-06,1.0000218335556654,1.000032225898102,1.0,1.0000345809124749,3.464290883653458e-06,1.000027685260184,1.0000413201247482,1.0,1.000344706572882,3.548085233999658e-05,1.0002811460563654,1.0004217941711386,1.0,1.0004493848373357,4.4999890545739664e-05,1.0003673904566286,1.0005541649641545,1.0,-0.0005186724309963001,0.0003746690991172602,-0.0012797065162965268,0.0001626360466754255,0.4375,-0.0006897319424503682,0.00032444669060193473,-0.0013405389177482121,-4.9369405060986984e-05,0.4375
128,0.1,0.1015625,13,mixture,0.15,1.0,0.15,mean,80,6.216839549891273e-06,8.66920701101788e-06,-1.1078705992538865e-05,2.29670180042106e-05,0.5375,8.069700546897985e-05,0.00011254138260348816,-0.00013041141567892266,0.00028004257751845096,0.5375,0.0001483118400556562,0.0005371431220890652,-0.0009068513639830924,0.0011674930217524212,0.475,0.0702774439102564,0.0006399587179665271,0.0690478515625,0.07162722856570514,1.0,0.07154947916666668,0.0007883951122999928,0.07015675080128204,0.07306102263621794,1.0,1.0000523194430417,5.5006802564036214e-06,1.0000423131756664,1.0000634541419124,1.0,1.0000585362825916,6.4326302559772916e-06,1.0000471639582982,1.0000704049764975,1.0,1.0006797536222436,7.141156132981084e-05,1.0005417903025842,1.0008392157780466,1.0,1.0007604506277128,8.350299218730852e-05,1.0006057923881657,1.000928856676144,1.0,-0.00034419845625108074,0.0003752776270674353,-0.0011125710168244428,0.00040827822567545075,0.425,-0.00019588661619542453,0.00035350562527491995,-0.0008602369508061583,0.0005005607774807721,0.4
