N,nominal_load,actual_load,P,generator,corr,cue_noise,deltaF_int,deltaF_cum,retrieval_degradation,failure_probability_increase,corr_final_overlap_mean,uncorr_final_overlap_mean,corr_success_mean,uncorr_success_mean,corr_spearman_cost_error,uncorr_spearman_cost_error
128,0.15,0.1484375,19,latent,0.45,0.15,0.003004744171362761,0.05211269207897429,0.448515625,0.73,0.4532552083333333,0.9017708333333333,0.0,0.73,-0.8439653976273042,0.3625312058651882
128,0.15,0.1484375,19,latent,0.45,0.2,0.003004744171362761,0.05211269207897429,0.3958854166666667,0.6266666666666667,0.4535416666666667,0.8494270833333334,0.0,0.6266666666666667,-0.8274742285914732,0.14260655372855505
128,0.15,0.1484375,19,mixture,0.15,0.05,4.413805891223532e-06,7.923968980594331e-05,0.010286458333333304,0.015000000000000013,0.945546875,0.9558333333333333,0.86,0.875,0.5041041887389861,0.435419572504677
128,0.15,0.1484375,19,mixture,0.15,0.1,4.413805891223532e-06,7.923968980594331e-05,0.01658854166666668,0.013333333333333308,0.9259375,0.9425260416666666,0.8333333333333334,0.8466666666666667,0.45947672960532415,0.3946931897403126
128,0.15,0.1484375,19,mixture,0.15,0.15,4.413805891223532e-06,7.923968980594331e-05,0.02580729166666662,0.05666666666666664,0.8888020833333333,0.914609375,0.7216666666666667,0.7783333333333333,0.3573719559426729,0.37221956301008086
128,0.15,0.1484375,19,mixture,0.15,0.2,4.413805891223532e-06,7.923968980594331e-05,-0.00028645833333329485,0.01666666666666672,0.8446614583333333,0.844375,0.61,0.6266666666666667,0.29011860279092994,0.20838002976459014
128,0.15,0.1484375,19,mixture,0.25,0.05,3.654951847154031e-05,0.0006546148419759312,0.08466145833333338,0.17500000000000004,0.8504947916666666,0.93515625,0.6566666666666666,0.8316666666666667,0.4964139817946868,0.45843823204761086
128,0.15,0.1484375,19,mixture,0.25,0.1,3.654951847154031e-05,0.0006546148419759312,0.0962239583333333,0.17666666666666675,0.826796875,0.9230208333333333,0.6183333333333333,0.795,0.4803008683329418,0.41102813887250544
128,0.15,0.1484375,19,mixture,0.25,0.15,3.654951847154031e-05,0.0006546148419759312,0.09335937500000002,0.14500000000000002,0.7927604166666666,0.8861197916666667,0.5766666666666667,0.7216666666666667,0.45538982246986054,0.3617582101443785
128,0.15,0.1484375,19,mixture,0.25,0.2,3.654951847154031e-05,0.0006546148419759312,0.08520833333333333,0.14500000000000002,0.7327864583333333,0.8179947916666667,0.44333333333333336,0.5883333333333334,0.19494689294413756,0.22474674190308885
128,0.15,0.1484375,19,mixture,0.35,0.05,0.0002089093321751001,0.0037311345300239385,0.3655729166666666,0.5666666666666667,0.573203125,0.9387760416666666,0.2683333333333333,0.835,0.16493422268735958,0.4764860429437512
128,0.15,0.1484375,19,mixture,0.35,0.1,0.0002089093321751001,0.0037311345300239385,0.3798958333333333,0.5633333333333334,0.5326041666666667,0.9125,0.2,0.7633333333333333,0.011031796595683497,0.4873758790370748
128,0.15,0.1484375,19,mixture,0.35,0.15,0.0002089093321751001,0.0037311345300239385,0.37927083333333333,0.5483333333333333,0.5047135416666667,0.883984375,0.16333333333333333,0.7116666666666667,-0.04631535735848466,0.35500350699133154
128,0.15,0.1484375,19,mixture,0.35,0.2,0.0002089093321751001,0.0037311345300239385,0.34687499999999993,0.43999999999999995,0.4788541666666667,0.8257291666666666,0.14666666666666667,0.5866666666666667,-0.14840797525329358,0.2671338924477573
128,0.15,0.1484375,19,mixture,0.45,0.05,0.0010226854738790703,0.018089331479704818,0.5386458333333334,0.8316666666666667,0.4080729166666667,0.94671875,0.03166666666666667,0.8633333333333333,-0.49461486158912055,0.3844255799779881
128,0.15,0.1484375,19,mixture,0.45,0.1,0.0010226854738790703,0.018089331479704818,0.5225260416666667,0.7883333333333333,0.3983333333333333,0.920859375,0.018333333333333333,0.8066666666666666,-0.5772572514181638,0.3839967552939101
128,0.15,0.1484375,19,mixture,0.45,0.15,0.0010226854738790703,0.018089331479704818,0.5168229166666667,0.7283333333333333,0.37854166666666667,0.8953645833333334,0.015,0.7433333333333333,-0.5578550473426799,0.4257547446475491
128,0.15,0.1484375,19,mixture,0.45,0.2,0.0010226854738790703,0.018089331479704818,0.46226562499999996,0.6,0.36640625,0.828671875,0.006666666666666667,0.6066666666666667,-0.5459067524774924,0.3024793765418129
128,0.2,0.203125,26,block,0.15,0.05,1.785549551391874e-05,0.0004432379588636959,0.10515625000000006,0.14500000000000002,0.6865625,0.79171875,0.365,0.51,0.19421272949735377,0.23794760006708546
128,0.2,0.203125,26,block,0.15,0.1,1.785549551391874e-05,0.0004432379588636959,0.11505208333333339,0.14500000000000002,0.6395572916666666,0.754609375,0.2866666666666667,0.43166666666666664,0.07993699895942735,0.13371017065417073
128,0.2,0.203125,26,block,0.15,0.15,1.785549551391874e-05,0.0004432379588636959,0.08864583333333331,0.06833333333333325,0.603984375,0.6926302083333333,0.22666666666666666,0.295,0.025719849502190854,0.02310450002223446
128,0.2,0.203125,26,block,0.15,0.2,1.785549551391874e-05,0.0004432379588636959,0.0728385416666667,0.046666666666666634,0.5409375,0.6137760416666667,0.13333333333333333,0.18,-0.14766825630514235,-0.13448359257283946
128,0.2,0.203125,26,block,0.25,0.05,0.0001255726950277758,0.003116511070786032,0.465078125,0.43166666666666664,0.3319010416666667,0.7969791666666667,0.04833333333333333,0.48,-0.413299987556594,0.2937806398796064
128,0.2,0.203125,26,block,0.25,0.1,0.0001255726950277758,0.003116511070786032,0.416015625,0.30999999999999994,0.3303125,0.746328125,0.05333333333333334,0.36333333333333334,-0.3761206041863226,0.12659207101527237
128,0.2,0.203125,26,block,0.25,0.15,0.0001255726950277758,0.003116511070786032,0.38851562500000003,0.2533333333333333,0.30299479166666665,0.6915104166666667,0.03166666666666667,0.285,-0.3982431082720289,-0.043694022908053284
128,0.2,0.203125,26,block,0.25,0.2,0.0001255726950277758,0.003116511070786032,0.3466666666666666,0.19333333333333336,0.2860416666666667,0.6327083333333333,0.015,0.20833333333333334,-0.5339914042234172,-0.15558456888840375
128,0.2,0.203125,26,block,0.35,0.05,0.0006668212366711668,0.01640053244190054,0.4512760416666667,0.5066666666666667,0.35739583333333336,0.808671875,0.0033333333333333335,0.51,-0.7434377308978779,0.26420008098196623
128,0.2,0.203125,26,block,0.35,0.1,0.0006668212366711668,0.01640053244190054,0.3885677083333333,0.3883333333333333,0.35703125,0.7455989583333333,0.0016666666666666668,0.39,-0.7665063226640475,0.0986523706455455
128,0.2,0.203125,26,block,0.35,0.15,0.0006668212366711668,0.01640053244190054,0.3329687499999999,0.2583333333333333,0.3527604166666667,0.6857291666666666,0.0016666666666666668,0.26,-0.7736847309130898,0.018346775843815707
128,0.2,0.203125,26,block,0.35,0.2,0.0006668212366711668,0.01640053244190054,0.26653645833333334,0.15333333333333332,0.35171875,0.6182552083333334,0.0,0.15333333333333332,-0.799338713551361,-0.13865941447079563
128,0.2,0.203125,26,block,0.45,0.05,0.0030141270783514695,0.07168087465981365,0.35335937500000003,0.5716666666666667,0.4541145833333333,0.8074739583333334,0.0,0.5716666666666667,-0.8876175301833263,0.28405197407514005
128,0.2,0.203125,26,block,0.45,0.1,0.0030141270783514695,0.07168087465981365,0.30419270833333334,0.45833333333333326,0.45872395833333335,0.7629166666666667,0.0,0.4583333333333333,-0.8948219874981389,0.18975711940726883
128,0.2,0.203125,26,block,0.45,0.15,0.0030141270783514695,0.07168087465981365,0.2465885416666666,0.31499999999999995,0.4520572916666667,0.6986458333333333,0.0,0.315,-0.8859382975241356,0.06141262264964273
128,0.2,0.203125,26,block,0.45,0.2,0.0030141270783514695,0.07168087465981365,0.184140625,0.17833333333333334,0.441953125,0.62609375,0.0,0.17833333333333334,-0.8756176523063072,-0.1751793335474374
128,0.2,0.203125,26,latent,0.15,0.05,1.837282371197624e-05,0.00045738615113743997,0.11765625000000002,0.16666666666666663,0.7108333333333333,0.8284895833333333,0.3983333333333333,0.565,0.20099275536897782,0.31701750235689763
128,0.2,0.203125,26,latent,0.15,0.1,1.837282371197624e-05,0.00045738615113743997,0.06999999999999995,0.08499999999999996,0.6834635416666667,0.7534635416666666,0.345,0.43,0.17609713798941815,0.11919359025472905
128,0.2,0.203125,26,latent,0.15,0.15,1.837282371197624e-05,0.00045738615113743997,0.10132812499999999,0.09833333333333338,0.6139583333333334,0.7152864583333334,0.24166666666666667,0.34,0.04989143020362242,0.05164116516123925
128,0.2,0.203125,26,latent,0.15,0.2,1.837282371197624e-05,0.00045738615113743997,0.0892708333333333,0.05500000000000005,0.5427864583333334,0.6320572916666667,0.15333333333333332,0.20833333333333334,-0.16148824123093203,-0.1046197185050282
128,0.2,0.203125,26,latent,0.25,0.05,0.00014770233841820968,0.003665654691943354,0.47078125,0.4733333333333333,0.33515625,0.8059375,0.055,0.5283333333333333,-0.3997237532509501,0.2733382382361148
128,0.2,0.203125,26,latent,0.25,0.1,0.00014770233841820968,0.003665654691943354,0.4640104166666667,0.4183333333333332,0.307421875,0.7714322916666667,0.03,0.4483333333333333,-0.47684649993102685,0.2020371854700466
128,0.2,0.203125,26,latent,0.25,0.15,0.00014770233841820968,0.003665654691943354,0.421015625,0.32666666666666666,0.2967447916666667,0.7177604166666667,0.018333333333333333,0.345,-0.4582008134538556,0.0012704428828250913
128,0.2,0.203125,26,latent,0.25,0.2,0.00014770233841820968,0.003665654691943354,0.33036458333333335,0.17333333333333323,0.29411458333333335,0.6244791666666667,0.016666666666666666,0.19,-0.515406559368428,-0.18295242787511104
128,0.2,0.203125,26,latent,0.35,0.05,0.0006558407733299187,0.01614391365102441,0.4417447916666667,0.5416666666666666,0.35583333333333333,0.797578125,0.0,0.5416666666666666,-0.7240789319948245,0.25362201774287235
128,0.2,0.203125,26,latent,0.35,0.1,0.0006558407733299187,0.01614391365102441,0.41906250000000006,0.44166666666666665,0.35041666666666665,0.7694791666666667,0.0,0.44166666666666665,-0.7627696893060019,0.2053138613058492
128,0.2,0.203125,26,latent,0.35,0.15,0.0006558407733299187,0.01614391365102441,0.3441927083333333,0.30166666666666675,0.3569791666666667,0.701171875,0.0,0.3016666666666667,-0.7576431151309024,0.034935192500936796
128,0.2,0.203125,26,latent,0.35,0.2,0.0006558407733299187,0.01614391365102441,0.2882552083333334,0.20666666666666667,0.3473177083333333,0.6355729166666667,0.0,0.20666666666666667,-0.7655186298986376,-0.13455680216321125
128,0.2,0.203125,26,latent,0.45,0.05,0.002644820194446451,0.06326029926350252,0.36635416666666665,0.5383333333333333,0.44078125,0.8071354166666667,0.0,0.5383333333333333,-0.8422160402032305,0.30653704619077976
128,0.2,0.203125,26,latent,0.45,0.1,0.002644820194446451,0.06326029926350252,0.31929687500000004,0.40666666666666673,0.44458333333333333,0.7638802083333334,0.0,0.4066666666666667,-0.8492248890457624,0.1543788741559122
128,0.2,0.203125,26,latent,0.45,0.15,0.002644820194446451,0.06326029926350252,0.250546875,0.29833333333333334,0.44330729166666666,0.6938541666666667,0.0,0.29833333333333334,-0.8368076618094001,0.025330912224330624
128,0.2,0.203125,26,latent,0.45,0.2,0.002644820194446451,0.06326029926350252,0.17546875,0.21499999999999997,0.4544270833333333,0.6298958333333333,0.0,0.215,-0.8543883916133189,-0.19103137365912237
128,0.2,0.203125,26,mixture,0.15,0.05,3.525311105034845e-06,8.814626493802713e-05,0.003489583333333268,0.03833333333333333,0.7996354166666667,0.803125,0.4716666666666667,0.51,0.18500690930086902,0.24703526980601972
128,0.2,0.203125,26,mixture,0.15,0.1,3.525311105034845e-06,8.814626493802713e-05,0.004192708333333295,0.030000000000000027,0.7534895833333334,0.7576822916666667,0.4033333333333333,0.43333333333333335,0.15341210897364865,0.20677444560744282
128,0.2,0.203125,26,mixture,0.15,0.15,3.525311105034845e-06,8.814626493802713e-05,-0.006380208333333415,-0.018333333333333313,0.6988020833333334,0.692421875,0.2833333333333333,0.265,0.021573778872591622,-0.03452527621916034
128,0.2,0.203125,26,mixture,0.15,0.2,3.525311105034845e-06,8.814626493802713e-05,0.013776041666666572,0.033333333333333326,0.6254427083333334,0.63921875,0.18166666666666667,0.215,-0.14901253780674042,-0.07030389141860827
128,0.2,0.203125,26,mixture,0.25,0.05,4.965213989893691e-05,0.0012331182992209033,0.19429687500000004,0.2633333333333333,0.6168229166666667,0.8111197916666667,0.2833333333333333,0.5466666666666666,0.05131814138700116,0.29490765411726777
128,0.2,0.203125,26,mixture,0.25,0.1,4.965213989893691e-05,0.0012331182992209033,0.2077864583333333,0.245,0.555546875,0.7633333333333333,0.19333333333333333,0.43833333333333335,-0.11653364973898472,0.20800818902951104
128,0.2,0.203125,26,mixture,0.25,0.15,4.965213989893691e-05,0.0012331182992209033,0.18171874999999993,0.18666666666666676,0.5140104166666667,0.6957291666666666,0.12333333333333334,0.31,-0.24076619242376746,-0.07295062249008666
128,0.2,0.203125,26,mixture,0.25,0.2,4.965213989893691e-05,0.0012331182992209033,0.1367447916666667,0.09666666666666668,0.46565104166666665,0.6023958333333334,0.08666666666666667,0.18333333333333332,-0.3061072873936815,-0.2385708667816825
128,0.2,0.203125,26,mixture,0.35,0.05,0.00024095535589507833,0.005966079296959359,0.4521875,0.5333333333333333,0.3617447916666667,0.8139322916666667,0.03,0.5633333333333334,-0.438879912071584,0.2883391326062748
128,0.2,0.203125,26,mixture,0.35,0.1,0.00024095535589507833,0.005966079296959359,0.40125,0.3966666666666667,0.36755208333333333,0.7688020833333333,0.02666666666666667,0.42333333333333334,-0.4660130324763758,0.19892156999036945
128,0.2,0.203125,26,mixture,0.35,0.15,0.00024095535589507833,0.005966079296959359,0.349765625,0.30666666666666664,0.36395833333333333,0.7137239583333334,0.018333333333333333,0.325,-0.5475871277664168,0.08895022183550574
128,0.2,0.203125,26,mixture,0.35,0.2,0.00024095535589507833,0.005966079296959359,0.28453124999999996,0.17833333333333334,0.33479166666666665,0.6193229166666666,0.006666666666666667,0.185,-0.5392303708105451,-0.09821946852655203
128,0.2,0.203125,26,mixture,0.45,0.05,0.000939577993391838,0.02299377833351679,0.41703125,0.5183333333333333,0.377109375,0.794140625,0.0,0.5183333333333333,-0.7222071343015809,0.2593675510430929
128,0.2,0.203125,26,mixture,0.45,0.1,0.000939577993391838,0.02299377833351679,0.39679687499999994,0.43333333333333335,0.36692708333333335,0.7637239583333333,0.0016666666666666668,0.435,-0.6769597301614134,0.18317019042911
128,0.2,0.203125,26,mixture,0.45,0.15,0.000939577993391838,0.02299377833351679,0.33309895833333336,0.33499999999999996,0.36658854166666666,0.6996875,0.0016666666666666668,0.33666666666666667,-0.6918098643937574,0.031221260888582368
128,0.2,0.203125,26,mixture,0.45,0.2,0.000939577993391838,0.02299377833351679,0.2582291666666666,0.21999999999999997,0.367890625,0.6261197916666666,0.0,0.22,-0.6715784088830563,-0.16058961227121943
128,0.3,0.296875,38,block,0.15,0.05,1.0371605682291118e-05,0.0003809158956444847,0.07408854166666667,0.008333333333333415,0.41963541666666665,0.4937239583333333,0.02666666666666667,0.035,-0.3024025716346991,-0.35841757245518685
128,0.3,0.296875,38,block,0.15,0.1,1.0371605682291118e-05,0.0003809158956444847,0.08184895833333333,0.020000000000000018,0.3953125,0.47716145833333334,0.02,0.04,-0.31175312837706803,-0.3760527226325823
128,0.3,0.296875,38,block,0.15,0.15,1.0371605682291118e-05,0.0003809158956444847,0.07604166666666667,0.0033333333333332993,0.3778125,0.45385416666666667,0.006666666666666667,0.01,-0.3587647926577756,-0.4273999381154338
128,0.3,0.296875,38,block,0.15,0.2,1.0371605682291118e-05,0.0003809158956444847,0.05786458333333333,0.0016666666666667052,0.3564322916666667,0.414296875,0.0033333333333333335,0.005,-0.4113584300334457,-0.42785549333402395
128,0.3,0.296875,38,block,0.25,0.05,0.00013007863253777785,0.004766547127137422,0.24283854166666669,0.04833333333333334,0.26044270833333333,0.50328125,0.0033333333333333335,0.051666666666666666,-0.5963828070041544,-0.3195380220913128
128,0.3,0.296875,38,block,0.25,0.1,0.00013007863253777785,0.004766547127137422,0.23888020833333334,0.025000000000000022,0.25135416666666666,0.490234375,0.0,0.025,-0.6224678790280659,-0.40755615528659445
128,0.3,0.296875,38,block,0.25,0.15,0.00013007863253777785,0.004766547127137422,0.18963541666666667,0.008333333333333304,0.26307291666666666,0.4527083333333333,0.0,0.008333333333333333,-0.6614120650342725,-0.41396608826309644
128,0.3,0.296875,38,block,0.25,0.2,0.00013007863253777785,0.004766547127137422,0.17593749999999997,0.0,0.25442708333333336,0.43036458333333333,0.0,0.0,-0.6219509847525695,-0.40629687827649313
128,0.3,0.296875,38,block,0.35,0.05,0.0007064831843621722,0.02552334082269736,0.17468749999999994,0.06499999999999995,0.352578125,0.527265625,0.0,0.065,-0.8340717342827638,-0.3385799533431464
128,0.3,0.296875,38,block,0.35,0.1,0.0007064831843621722,0.02552334082269736,0.12958333333333333,0.020000000000000018,0.35575520833333335,0.4853385416666667,0.0,0.02,-0.838602460116379,-0.38386069644238524
128,0.3,0.296875,38,block,0.35,0.15,0.0007064831843621722,0.02552334082269736,0.10596354166666666,0.008333333333333304,0.35028645833333333,0.45625,0.0,0.008333333333333333,-0.80546232294383,-0.4132311401314023
128,0.3,0.296875,38,block,0.35,0.2,0.0007064831843621722,0.02552334082269736,0.0811979166666667,0.0050000000000000044,0.3436458333333333,0.42484375,0.0,0.005,-0.7835824043103059,-0.4188990506545559
128,0.3,0.296875,38,block,0.45,0.05,0.0029388636963041392,0.10154261956117283,0.05557291666666664,0.04833333333333334,0.45203125,0.5076041666666666,0.0,0.04833333333333333,-0.8978337067949963,-0.3167848644184792
128,0.3,0.296875,38,block,0.45,0.1,0.0029388636963041392,0.10154261956117283,0.049375,0.023333333333333317,0.448125,0.4975,0.0,0.023333333333333334,-0.8981381927368763,-0.3917812574667341
128,0.3,0.296875,38,block,0.45,0.15,0.0029388636963041392,0.10154261956117283,0.011093750000000013,0.018333333333333313,0.44984375,0.4609375,0.0,0.018333333333333333,-0.8995908075464281,-0.4329844406470667
128,0.3,0.296875,38,block,0.45,0.2,0.0029388636963041392,0.10154261956117283,-0.02393229166666666,0.0016666666666667052,0.453046875,0.42911458333333335,0.0,0.0016666666666666668,-0.9051280422555266,-0.42357893055992735
128,0.3,0.296875,38,latent,0.15,0.05,1.539068652967046e-05,0.0005657442018180969,0.06653645833333333,0.008333333333333304,0.4200260416666667,0.4865625,0.035,0.043333333333333335,-0.305206423826727,-0.39675871278606306
128,0.3,0.296875,38,latent,0.15,0.1,1.539068652967046e-05,0.0005657442018180969,0.073671875,0.010000000000000009,0.41015625,0.483828125,0.018333333333333333,0.028333333333333332,-0.31325165017233275,-0.37154194388832984
128,0.3,0.296875,38,latent,0.15,0.15,1.539068652967046e-05,0.0005657442018180969,0.07888020833333337,0.008333333333333304,0.37299479166666666,0.451875,0.006666666666666667,0.015,-0.3930901075770674,-0.45652921181501016
128,0.3,0.296875,38,latent,0.15,0.2,1.539068652967046e-05,0.0005657442018180969,0.06450520833333334,0.0,0.346796875,0.41130208333333335,0.0,0.0,-0.3648128290986029,-0.3602379092289817
128,0.3,0.296875,38,latent,0.25,0.05,0.0001370057817589032,0.0050175297641248395,0.24929687499999997,0.06333333333333335,0.26369791666666664,0.5129947916666666,0.0,0.06333333333333334,-0.603190098504436,-0.34832586167002577
128,0.3,0.296875,38,latent,0.25,0.1,0.0001370057817589032,0.0050175297641248395,0.21966145833333334,0.030000000000000027,0.25940104166666667,0.4790625,0.0,0.03,-0.5834575835949543,-0.4228539416227298
128,0.3,0.296875,38,latent,0.25,0.15,0.0001370057817589032,0.0050175297641248395,0.2092708333333333,0.021666666666666723,0.25583333333333336,0.46510416666666665,0.0,0.021666666666666667,-0.649750997125964,-0.45859548043897985
128,0.3,0.296875,38,latent,0.25,0.2,0.0001370057817589032,0.0050175297641248395,0.165390625,0.0050000000000000044,0.25505208333333335,0.42044270833333336,0.0,0.005,-0.6370439504039622,-0.4347533865497379
128,0.3,0.296875,38,latent,0.35,0.05,0.0007104806064568425,0.025652199866772474,0.17177083333333326,0.053333333333333344,0.3572135416666667,0.528984375,0.0,0.05333333333333334,-0.8111927145650967,-0.26979413953029246
128,0.3,0.296875,38,latent,0.35,0.1,0.0007104806064568425,0.025652199866772474,0.14104166666666668,0.026666666666666616,0.35322916666666665,0.4942708333333333,0.0,0.02666666666666667,-0.825186179589896,-0.32077195928405094
128,0.3,0.296875,38,latent,0.35,0.15,0.0007104806064568425,0.025652199866772474,0.11864583333333334,0.013333333333333308,0.35510416666666667,0.47375,0.0,0.013333333333333334,-0.8304647443351876,-0.43136881035907876
128,0.3,0.296875,38,latent,0.35,0.2,0.0007104806064568425,0.025652199866772474,0.09101562499999999,0.00666666666666671,0.3475260416666667,0.43854166666666666,0.0,0.006666666666666667,-0.8419231033624665,-0.4541651802230721
128,0.3,0.296875,38,latent,0.45,0.05,0.00270329516404777,0.09376632850405864,0.06591145833333334,0.046666666666666634,0.441875,0.5077864583333334,0.0,0.04666666666666667,-0.9068646884479468,-0.2716757245647723
128,0.3,0.296875,38,latent,0.45,0.1,0.00270329516404777,0.09376632850405864,0.03617187500000002,0.020000000000000018,0.44203125,0.478203125,0.0,0.02,-0.9034335722803549,-0.40416556142256704
128,0.3,0.296875,38,latent,0.45,0.15,0.00270329516404777,0.09376632850405864,0.010546874999999956,0.013333333333333308,0.44083333333333335,0.4513802083333333,0.0,0.013333333333333334,-0.8986616257435607,-0.40267481816879624
128,0.3,0.296875,38,latent,0.45,0.2,0.00270329516404777,0.09376632850405864,-0.033333333333333326,0.0033333333333332993,0.44697916666666665,0.4136458333333333,0.0,0.0033333333333333335,-0.9065916348583067,-0.4211069129872707
128,0.3,0.296875,38,mixture,0.15,0.05,4.370483080551324e-06,0.00016050084032648293,0.034010416666666654,0.020000000000000018,0.48895833333333333,0.52296875,0.04,0.06,-0.36815672397502214,-0.3125580510215219
128,0.3,0.296875,38,mixture,0.15,0.1,4.370483080551324e-06,0.00016050084032648293,0.016223958333333344,0.0050000000000000044,0.478046875,0.4942708333333333,0.018333333333333333,0.023333333333333334,-0.3804286562331946,-0.43528834606546685
128,0.3,0.296875,38,mixture,0.15,0.15,4.370483080551324e-06,0.00016050084032648293,0.020494791666666623,0.006666666666666599,0.45359375,0.47408854166666664,0.011666666666666667,0.018333333333333333,-0.40046664884786665,-0.42916465980972635
128,0.3,0.296875,38,mixture,0.15,0.2,4.370483080551324e-06,0.00016050084032648293,-0.0015624999999999667,0.0016666666666667052,0.428125,0.4265625,0.005,0.006666666666666667,-0.40828491509250503,-0.43543933319280903
128,0.3,0.296875,38,mixture,0.25,0.05,4.818772298897933e-05,0.001769810501254021,0.1376041666666667,0.040000000000000036,0.37580729166666665,0.5134114583333333,0.013333333333333334,0.05333333333333334,-0.3458993912514081,-0.31371249211774715
128,0.3,0.296875,38,mixture,0.25,0.1,4.818772298897933e-05,0.001769810501254021,0.1285677083333333,0.02833333333333332,0.36875,0.49731770833333333,0.006666666666666667,0.035,-0.3947353776596474,-0.3874009579388825
128,0.3,0.296875,38,mixture,0.25,0.15,4.818772298897933e-05,0.001769810501254021,0.10893229166666668,0.010000000000000009,0.3511458333333333,0.460078125,0.005,0.015,-0.43454470767644476,-0.4153757829462137
128,0.3,0.296875,38,mixture,0.25,0.2,4.818772298897933e-05,0.001769810501254021,0.1020833333333333,0.0033333333333332993,0.333671875,0.4357552083333333,0.0016666666666666668,0.005,-0.42116145429326696,-0.4736304412090692
128,0.3,0.296875,38,mixture,0.35,0.05,0.0002441589755397544,0.008912034674178226,0.20130208333333333,0.05666666666666664,0.29184895833333335,0.4931510416666667,0.0,0.056666666666666664,-0.5842310136127933,-0.2852613040441317
128,0.3,0.296875,38,mixture,0.35,0.1,0.0002441589755397544,0.008912034674178226,0.177421875,0.023333333333333317,0.2930989583333333,0.47052083333333333,0.0,0.023333333333333334,-0.5818630697229283,-0.43095687761592527
128,0.3,0.296875,38,mixture,0.35,0.15,0.0002441589755397544,0.008912034674178226,0.16971354166666663,0.023333333333333317,0.2858072916666667,0.4555208333333333,0.0,0.023333333333333334,-0.5907868705491994,-0.4340567582706286
128,0.3,0.296875,38,mixture,0.35,0.2,0.0002441589755397544,0.008912034674178226,0.1431770833333333,0.0033333333333332993,0.285859375,0.4290364583333333,0.0,0.0033333333333333335,-0.5938251018135104,-0.4225433559464134
128,0.3,0.296875,38,mixture,0.45,0.05,0.0009649906595732283,0.03460552912461057,0.09385416666666663,0.046666666666666634,0.4053125,0.49916666666666665,0.0,0.04666666666666667,-0.702199151088077,-0.36376561602975566
128,0.3,0.296875,38,mixture,0.45,0.1,0.0009649906595732283,0.03460552912461057,0.09921875000000002,0.01666666666666672,0.38372395833333334,0.48294270833333336,0.0,0.016666666666666666,-0.6742564330553261,-0.4475795340929412
128,0.3,0.296875,38,mixture,0.45,0.15,0.0009649906595732283,0.03460552912461057,0.058463541666666674,0.008333333333333304,0.3915885416666667,0.45005208333333335,0.0,0.008333333333333333,-0.7016895552380822,-0.39313280102437187
128,0.3,0.296875,38,mixture,0.45,0.2,0.0009649906595732283,0.03460552912461057,0.035520833333333335,0.0050000000000000044,0.3877864583333333,0.42330729166666664,0.0,0.005,-0.707536669639046,-0.4307795835554721
256,0.05,0.05078125,13,block,0.15,0.05,7.790048605738065e-06,9.340637529908768e-05,5.2083333333285964e-05,0.0,0.9999479166666667,1.0,1.0,1.0,0.08216047042339678,nan
256,0.05,0.05078125,13,block,0.15,0.1,7.790048605738065e-06,9.340637529908768e-05,5.2083333333285964e-05,0.0,0.9999479166666667,1.0,1.0,1.0,0.08416215744925173,nan
256,0.05,0.05078125,13,block,0.15,0.15,7.790048605738065e-06,9.340637529908768e-05,6.510416666671848e-05,0.0,0.9999348958333333,1.0,1.0,1.0,0.09941797658076261,nan
256,0.05,0.05078125,13,block,0.15,0.2,7.790048605738065e-06,9.340637529908768e-05,5.2083333333285964e-05,0.0,0.9999479166666667,1.0,1.0,1.0,0.08783048116376817,nan
256,0.05,0.05078125,13,block,0.25,0.05,7.886905757903406e-05,0.0009450499407341884,0.08820312500000005,0.15666666666666662,0.9117838541666666,0.9999869791666667,0.8433333333333334,1.0,0.5428449055618291,0.06546233895490834
256,0.05,0.05078125,13,block,0.25,0.1,7.886905757903406e-05,0.0009450499407341884,0.09666666666666668,0.16333333333333333,0.9033333333333333,1.0,0.8366666666666667,1.0,0.5331128664351092,nan
256,0.05,0.05078125,13,block,0.25,0.15,7.886905757903406e-05,0.0009450499407341884,0.1251822916666666,0.21833333333333338,0.8748177083333334,1.0,0.7816666666666666,1.0,0.5475962303616797,nan
256,0.05,0.05078125,13,block,0.25,0.2,7.886905757903406e-05,0.0009450499407341884,0.12640625000000005,0.21499999999999997,0.8735807291666666,0.9999869791666667,0.785,1.0,0.480239673391145,0.06734950877965015
256,0.05,0.05078125,13,block,0.35,0.05,0.0005012578082432828,0.005986938459771496,0.5914843750000001,0.9633333333333334,0.408515625,1.0,0.03666666666666667,1.0,-0.5578118125707506,nan
256,0.05,0.05078125,13,block,0.35,0.1,0.0005012578082432828,0.005986938459771496,0.586953125,0.9566666666666667,0.413046875,1.0,0.043333333333333335,1.0,-0.5486226363426835,nan
256,0.05,0.05078125,13,block,0.35,0.15,0.0005012578082432828,0.005986938459771496,0.5859765625,0.96,0.4140234375,1.0,0.04,1.0,-0.5472757121245616,nan
256,0.05,0.05078125,13,block,0.35,0.2,0.0005012578082432828,0.005986938459771496,0.5984114583333333,0.97,0.4015885416666667,1.0,0.03,1.0,-0.5642442495407967,nan
256,0.05,0.05078125,13,block,0.45,0.05,0.0023964084940459873,0.028277133872828708,0.5353645833333334,1.0,0.4646354166666667,1.0,0.0,1.0,-0.8294804199561444,nan
